iterations,theta_1,theta_2,theta_3,phi_1,phi_2,phi_3,p_x,p_y,p_z
750,-0.960791,-0.670134,-0.670134,1.500000,1.570796,-1.500000,-30.000000,-0.000000,224.000000
751,-0.961028,-0.665784,-0.675353,1.507965,1.579137,-1.516291,-30.011551,0.499677,224.127433
752,-0.961092,-0.661569,-0.680462,1.515718,1.587256,-1.532160,-30.010963,0.986795,224.251484
753,-0.961000,-0.657602,-0.685320,1.523056,1.594940,-1.547186,-29.999633,1.448100,224.368894
754,-0.960786,-0.653982,-0.689796,1.529790,1.601992,-1.560979,-29.980012,1.871355,224.476637
755,-0.960493,-0.650795,-0.693770,1.535752,1.608236,-1.573193,-29.955274,2.245821,224.572029
756,-0.960169,-0.648110,-0.697145,1.540802,1.613524,-1.583537,-29.928918,2.562648,224.652825
757,-0.959861,-0.645978,-0.699843,1.544831,1.617743,-1.591791,-29.904337,2.815157,224.717295
758,-0.959608,-0.644429,-0.701811,1.547768,1.620819,-1.597806,-29.884436,2.999017,224.764291
759,-0.959440,-0.643476,-0.703027,1.549580,1.622716,-1.601517,-29.871328,3.112334,224.793280
760,-0.959374,-0.643112,-0.703492,1.550273,1.623442,-1.602936,-29.866146,3.155661,224.804369
761,-0.959410,-0.643311,-0.703237,1.549894,1.623045,-1.602159,-29.868994,3.131947,224.798299
762,-0.959539,-0.644030,-0.702320,1.548526,1.621613,-1.599359,-29.879029,3.046436,224.776419
763,-0.959738,-0.645208,-0.700820,1.546290,1.619271,-1.594779,-29.894661,2.906501,224.740637
764,-0.959980,-0.646768,-0.698841,1.543335,1.616176,-1.588726,-29.913832,2.721427,224.693355
765,-0.960236,-0.648622,-0.696500,1.539836,1.612513,-1.581560,-29.934339,2.502119,224.637381
766,-0.960479,-0.650669,-0.693929,1.535989,1.608484,-1.573679,-29.954145,2.260741,224.575832
767,-0.960689,-0.652798,-0.691269,1.532001,1.604308,-1.565510,-29.971643,2.010298,224.512021
768,-0.960852,-0.654897,-0.688660,1.528084,1.600206,-1.557485,-29.985817,1.764156,224.449343
769,-0.960966,-0.656852,-0.686243,1.524447,1.596397,-1.550036,-29.996303,1.535553,224.391152
770,-0.961036,-0.658554,-0.684149,1.521290,1.593091,-1.543570,-30.003317,1.337097,224.340643
771,-0.961071,-0.659902,-0.682497,1.518796,1.590480,-1.538463,-30.007486,1.180307,224.300739
772,-0.961086,-0.660807,-0.681391,1.517124,1.588729,-1.535039,-30.009603,1.075200,224.273987
773,-0.961090,-0.661197,-0.680916,1.516404,1.587975,-1.533565,-30.010348,1.029947,224.262469
774,-0.961088,-0.661019,-0.681133,1.516733,1.588319,-1.534238,-30.010020,1.050598,224.267725
775,-0.961078,-0.660241,-0.682082,1.518169,1.589823,-1.537179,-30.008344,1.140879,224.290704
776,-0.961045,-0.658855,-0.683780,1.520733,1.592508,-1.542429,-30.004354,1.302055,224.331725
777,-0.960967,-0.656875,-0.686215,1.524404,1.596352,-1.549948,-29.996411,1.532867,224.390469
778,-0.960813,-0.654339,-0.689353,1.529124,1.601295,-1.559616,-29.982344,1.829530,224.465987
779,-0.960547,-0.651305,-0.693133,1.534796,1.607235,-1.571235,-29.959705,2.185826,224.556739
780,-0.960134,-0.647851,-0.697472,1.541290,1.614035,-1.584538,-29.926105,2.593287,224.660643
781,-0.959546,-0.644072,-0.702267,1.548447,1.621530,-1.599197,-29.879599,3.041484,224.775152
782,-0.958766,-0.640072,-0.707394,1.556084,1.629527,-1.614834,-29.819051,3.518419,224.897343
783,-0.957791,-0.635964,-0.712720,1.564001,1.637818,-1.631037,-29.744428,4.011022,225.024021
784,-0.956637,-0.631861,-0.718099,1.571989,1.646184,-1.647373,-29.656987,4.505706,225.151832
785,-0.955338,-0.627876,-0.723386,1.579836,1.654401,-1.663406,-29.559298,4.988951,225.277381
786,-0.953946,-0.624111,-0.728438,1.587335,1.662253,-1.678710,-29.455119,5.447878,225.397355
787,-0.952524,-0.620658,-0.733120,1.594290,1.669536,-1.692888,-29.349117,5.870753,225.508637
788,-0.951142,-0.617596,-0.737315,1.600526,1.676067,-1.705586,-29.246479,6.247402,225.608419
789,-0.949874,-0.614987,-0.740920,1.605894,1.681688,-1.716502,-29.152449,6.569512,225.694299
790,-0.948785,-0.612877,-0.743858,1.610273,1.686274,-1.725399,-29.071864,6.830817,225.764369
791,-0.947930,-0.611295,-0.746073,1.613580,1.689737,-1.732111,-29.008730,7.027193,225.817280
792,-0.947350,-0.610253,-0.747537,1.615768,1.692028,-1.736549,-28.965881,7.156675,225.852291
793,-0.947064,-0.609749,-0.748248,1.616831,1.693141,-1.738704,-28.944763,7.219428,225.869295
794,-0.947072,-0.609763,-0.748228,1.616802,1.693111,-1.738644,-28.945350,7.217692,225.868825
795,-0.947354,-0.610261,-0.747526,1.615752,1.692011,-1.736516,-28.966205,7.155708,225.852029
796,-0.947875,-0.611195,-0.746213,1.613790,1.689957,-1.732537,-29.004658,7.039624,225.820637
797,-0.948585,-0.612502,-0.744382,1.611056,1.687094,-1.726988,-29.057096,6.877378,225.776894
798,-0.949426,-0.614106,-0.742144,1.607718,1.683598,-1.720209,-29.119304,6.678517,225.723484
799,-0.950338,-0.615922,-0.739625,1.603965,1.679668,-1.712580,-29.186848,6.453968,225.663433
800,-0.951263,-0.617853,-0.736961,1.600000,1.675516,-1.704516,-29.255415,6.215720,225.600000
801,-0.952147,-0.619798,-0.734295,1.596035,1.671364,-1.696444,-29.321108,5.976432,225.536567
802,-0.952947,-0.621651,-0.731769,1.592282,1.667434,-1.688798,-29.380635,5.748984,225.476516
803,-0.953628,-0.623309,-0.729522,1.588944,1.663938,-1.681992,-29.431389,5.545982,225.423106
804,-0.954164,-0.624673,-0.727680,1.586210,1.661075,-1.676416,-29.471412,5.379247,225.379363
805,-0.954537,-0.625656,-0.726359,1.584248,1.659021,-1.672412,-29.499276,5.259335,225.347971
806,-0.954732,-0.626183,-0.725651,1.583198,1.657922,-1.670270,-29.513888,5.195093,225.331175
807,-0.954738,-0.626197,-0.725632,1.583169,1.657891,-1.670210,-29.514295,5.193292,225.330705
808,-0.954540,-0.625664,-0.726348,1.584232,1.659004,-1.672379,-29.499505,5.258334,225.347709
809,-0.954124,-0.624568,-0.727822,1.586420,1.661295,-1.676844,-29.468390,5.392058,225.382720
810,-0.953471,-0.622919,-0.730049,1.589727,1.664758,-1.683589,-29.419672,5.593646,225.435631
811,-0.952563,-0.620749,-0.732997,1.594106,1.669344,-1.692515,-29.352030,5.859631,225.505701
812,-0.951382,-0.618111,-0.736607,1.599474,1.674965,-1.703445,-29.264300,6.184019,225.591581
813,-0.949918,-0.615076,-0.740797,1.605710,1.681496,-1.716129,-29.155750,6.558530,225.691363
814,-0.948169,-0.611731,-0.745460,1.612665,1.688779,-1.730255,-29.026389,6.972958,225.802645
815,-0.946148,-0.608175,-0.750475,1.620164,1.696631,-1.745457,-28.877242,7.415629,225.922619
816,-0.943885,-0.604508,-0.755705,1.628011,1.704849,-1.761334,-28.710571,7.873946,226.048168
817,-0.941428,-0.600837,-0.761008,1.635999,1.713214,-1.777459,-28.529961,8.334977,226.175979
818,-0.938844,-0.597260,-0.766238,1.643916,1.721505,-1.793402,-28.340267,8.786044,226.302657
819,-0.936212,-0.593870,-0.771256,1.651553,1.729502,-1.808740,-28.147418,9.215261,226.424848
820,-0.933626,-0.590749,-0.775931,1.658710,1.736997,-1.823075,-27.958076,9.611983,226.539357
821,-0.931179,-0.587963,-0.780149,1.665204,1.743797,-1.836049,-27.779206,9.967140,226.643261
822,-0.928967,-0.585568,-0.783812,1.670876,1.749737,-1.847352,-27.617591,10.273443,226.734013
823,-0.927073,-0.583601,-0.786844,1.675596,1.754680,-1.856738,-27.479345,10.525472,226.809531
824,-0.925568,-0.582088,-0.789192,1.679267,1.758524,-1.864026,-27.369486,10.719678,226.868275
825,-0.924500,-0.581041,-0.790827,1.681831,1.761209,-1.869108,-27.291581,10.854321,226.909296
826,-0.923895,-0.580457,-0.791740,1.683267,1.762713,-1.871953,-27.247517,10.929391,226.932275
827,-0.923756,-0.580324,-0.791949,1.683596,1.763057,-1.872603,-27.237395,10.946527,226.937531
828,-0.924060,-0.580616,-0.791491,1.682876,1.762303,-1.871178,-27.259555,10.908958,226.926013
829,-0.924762,-0.581297,-0.790427,1.681204,1.760552,-1.867866,-27.310729,10.821457,226.899261
830,-0.925798,-0.582317,-0.788836,1.678710,1.757941,-1.862921,-27.386294,10.690299,226.859357
831,-0.927091,-0.583619,-0.786817,1.675553,1.754635,-1.856654,-27.480612,10.523202,226.808848
832,-0.928554,-0.585132,-0.784481,1.671916,1.750826,-1.849423,-27.587413,10.329215,226.750657
833,-0.930098,-0.586779,-0.781956,1.667999,1.746724,-1.841622,-27.700191,10.118534,226.687979
834,-0.931636,-0.588472,-0.779375,1.664011,1.742548,-1.833667,-27.812571,9.902233,226.624168
835,-0.933086,-0.590121,-0.776877,1.660164,1.738519,-1.825982,-27.918609,9.691902,226.562619
836,-0.934376,-0.591635,-0.774598,1.656665,1.734856,-1.818984,-28.013005,9.499211,226.506645
837,-0.935445,-0.592924,-0.772668,1.653710,1.731761,-1.813065,-28.091216,9.335413,226.459363
838,-0.936240,-0.593905,-0.771204,1.651474,1.729419,-1.808581,-28.149466,9.210842,226.423581
839,-0.936721,-0.594508,-0.770307,1.650106,1.727987,-1.805837,-28.184685,9.134411,226.401701
840,-0.936854,-0.594675,-0.770059,1.649727,1.727590,-1.805076,-28.194400,9.113174,226.395631
841,-0.936611,-0.594370,-0.770513,1.650420,1.728316,-1.806467,-28.176632,9.151962,226.406720
842,-0.935972,-0.593572,-0.771700,1.652232,1.730213,-1.810101,-28.129813,9.253124,226.435709
843,-0.934920,-0.592287,-0.773621,1.655169,1.733289,-1.815987,-28.052781,9.416392,226.482705
844,-0.933445,-0.590538,-0.776249,1.659198,1.737509,-1.824052,-27.944848,9.638871,226.547175
845,-0.931545,-0.588371,-0.779530,1.664248,1.742797,-1.834141,-27.805944,9.915173,226.627971
846,-0.929230,-0.585847,-0.783383,1.670210,1.749040,-1.846027,-27.636813,10.237691,226.723363
847,-0.926524,-0.583044,-0.787707,1.676944,1.756092,-1.859416,-27.439232,10.596986,226.831106
848,-0.923466,-0.580046,-0.792385,1.684282,1.763776,-1.873962,-27.216192,10.982294,226.948516
849,-0.920115,-0.576945,-0.797284,1.692035,1.771895,-1.889277,-26.972007,11.382093,227.072567
850,-0.916548,-0.573831,-0.802268,1.700000,1.780236,-1.904951,-26.712315,11.784701,227.200000
851,-0.912858,-0.570791,-0.807199,1.707965,1.788576,-1.920561,-26.443943,12.178840,227.327433
852,-0.909153,-0.567903,-0.811945,1.715718,1.796695,-1.935695,-26.174638,12.554142,227.451484
853,-0.905547,-0.565235,-0.816386,1.723056,1.804380,-1.949959,-25.912693,12.901526,227.568894
854,-0.902155,-0.562843,-0.820415,1.729790,1.811432,-1.962996,-25.666490,13.213451,227.676637
855,-0.899089,-0.560771,-0.823943,1.735752,1.817675,-1.974496,-25.444016,13.484033,227.772029
856,-0.896446,-0.559050,-0.826903,1.740802,1.822963,-1.984204,-25.252386,13.709040,227.852825
857,-0.894309,-0.557699,-0.829245,1.744831,1.827183,-1.991928,-25.097432,13.885801,227.917295
858,-0.892735,-0.556726,-0.830941,1.747768,1.830259,-1.997547,-24.983362,14.013079,227.964291
859,-0.891757,-0.556131,-0.831983,1.749580,1.832156,-2.001007,-24.912537,14.090924,227.993280
860,-0.891382,-0.555905,-0.832380,1.750273,1.832882,-2.002330,-24.885352,14.120567,228.004369
861,-0.891588,-0.556029,-0.832163,1.749894,1.832484,-2.001606,-24.900238,14.104351,227.998299
862,-0.892327,-0.556477,-0.831377,1.748526,1.831052,-1.998995,-24.953773,14.045709,227.976419
863,-0.893529,-0.557214,-0.830089,1.746290,1.828710,-1.994720,-25.040891,13.949185,227.940637
864,-0.895105,-0.558198,-0.828378,1.743335,1.825616,-1.989062,-25.155180,13.820454,227.893355
865,-0.896954,-0.559376,-0.826339,1.739836,1.821952,-1.982351,-25.289237,13.666330,227.837381
866,-0.898965,-0.560689,-0.824083,1.735989,1.817924,-1.974954,-25.435061,13.494710,227.775832
867,-0.901025,-0.562070,-0.821728,1.732001,1.813748,-1.967267,-25.584452,13.314437,227.712021
868,-0.903022,-0.563444,-0.819398,1.728084,1.809645,-1.959698,-25.729375,13.135062,227.649343
869,-0.904853,-0.564736,-0.817222,1.724447,1.805837,-1.952656,-25.862281,12.966508,227.591152
870,-0.906423,-0.565871,-0.815322,1.721290,1.802531,-1.946532,-25.976335,12.818645,227.540643
871,-0.907652,-0.566776,-0.813814,1.718796,1.799919,-1.941686,-26.065570,12.700812,227.500739
872,-0.908469,-0.567386,-0.812800,1.717124,1.798168,-1.938433,-26.124957,12.621318,227.473987
873,-0.908820,-0.567650,-0.812363,1.716404,1.797414,-1.937032,-26.150418,12.586968,227.462469
874,-0.908660,-0.567530,-0.812562,1.716733,1.797758,-1.937671,-26.138807,12.602652,227.467725
875,-0.907959,-0.567004,-0.813434,1.718169,1.799262,-1.940466,-26.087888,12.671039,227.490704
876,-0.906699,-0.566072,-0.814985,1.720733,1.801947,-1.945450,-25.996345,12.792388,227.531725
877,-0.904874,-0.564751,-0.817196,1.724404,1.805792,-1.952574,-25.863833,12.964516,227.590469
878,-0.902494,-0.563077,-0.820018,1.729124,1.810735,-1.961710,-25.691068,13.182916,227.665987
879,-0.899584,-0.561100,-0.823380,1.734796,1.816674,-1.972656,-25.479952,13.441021,227.756739
880,-0.896188,-0.558885,-0.827188,1.741290,1.823475,-1.985142,-25.233689,13.730609,227.860643
881,-0.892369,-0.556503,-0.831332,1.748447,1.830969,-1.998844,-24.956866,14.042305,227.975152
882,-0.888209,-0.554030,-0.835690,1.756084,1.838967,-2.013396,-24.655460,14.366149,228.097343
883,-0.883807,-0.551542,-0.840137,1.764001,1.847258,-2.028405,-24.336740,14.692170,228.224021
884,-0.879279,-0.549109,-0.844548,1.771989,1.855623,-2.043466,-24.009055,15.010927,228.351832
885,-0.874752,-0.546797,-0.848803,1.779836,1.863840,-2.058179,-23.681519,15.313945,228.477381
886,-0.870355,-0.544658,-0.852797,1.787335,1.871693,-2.072160,-23.363596,15.594035,228.597355
887,-0.866220,-0.542736,-0.856435,1.794290,1.878976,-2.085059,-23.064651,15.845471,228.708637
888,-0.862468,-0.541063,-0.859641,1.800526,1.885507,-2.096567,-22.793471,16.064018,228.808419
889,-0.859207,-0.539662,-0.862359,1.805894,1.891127,-2.106427,-22.557835,16.246854,228.894299
890,-0.856526,-0.538545,-0.864546,1.810273,1.895714,-2.114440,-22.364121,16.392403,228.964369
891,-0.854490,-0.537717,-0.866180,1.813580,1.899177,-2.120473,-22.217015,16.500141,229.017280
892,-0.853137,-0.537177,-0.867253,1.815768,1.901468,-2.124456,-22.119295,16.570403,229.052291
893,-0.852478,-0.536917,-0.867772,1.816831,1.902581,-2.126388,-22.071727,16.604233,229.069295
894,-0.852497,-0.536924,-0.867757,1.816802,1.902550,-2.126334,-22.073045,16.603299,229.068825
895,-0.853147,-0.537181,-0.867245,1.815752,1.901451,-2.124426,-22.120027,16.569881,229.052029
896,-0.854360,-0.537665,-0.866284,1.813790,1.899396,-2.120855,-22.207658,16.506914,229.020637
897,-0.856045,-0.538348,-0.864935,1.811056,1.896533,-2.115870,-22.329361,16.418076,228.976894
898,-0.858092,-0.539194,-0.863273,1.807718,1.893038,-2.109768,-22.477306,16.307874,228.923484
899,-0.860382,-0.540162,-0.861387,1.803965,1.889107,-2.102888,-22.642758,16.181702,228.863433
900,-0.862786,-0.541203,-0.859373,1.800000,1.884956,-2.095598,-22.816462,16.045832,228.800000
901,-0.865174,-0.542263,-0.857337,1.796035,1.880804,-2.088286,-22.989035,15.907305,228.736567
902,-0.867419,-0.543284,-0.855391,1.792282,1.876874,-2.081343,-23.151328,15.773725,228.676516
903,-0.869403,-0.544208,-0.853644,1.788944,1.873378,-2.075151,-23.294759,15.652936,228.623106
904,-0.871019,-0.544974,-0.852202,1.786210,1.870515,-2.070068,-23.411570,15.552625,228.579363
905,-0.872173,-0.545530,-0.851162,1.784248,1.868460,-2.066415,-23.495025,15.479871,228.547971
906,-0.872789,-0.545829,-0.850603,1.783198,1.867361,-2.064457,-23.539546,15.440683,228.531175
907,-0.872806,-0.545837,-0.850587,1.783169,1.867330,-2.064403,-23.540793,15.439582,228.530705
908,-0.872183,-0.545534,-0.851153,1.784232,1.868443,-2.066384,-23.495720,15.479261,228.547709
909,-0.870895,-0.544915,-0.852313,1.786420,1.870735,-2.070459,-23.402626,15.560368,228.582720
910,-0.868939,-0.543990,-0.854055,1.789727,1.874198,-2.076604,-23.261202,15.681429,228.635631
911,-0.866330,-0.542786,-0.856339,1.794106,1.878784,-2.084720,-23.072588,15.838940,228.705701
912,-0.863104,-0.541342,-0.859104,1.799474,1.884405,-2.094629,-22.839433,16.027598,228.791581
913,-0.859319,-0.539709,-0.862267,1.805710,1.890935,-2.106090,-22.565925,16.240682,228.891363
914,-0.855054,-0.537945,-0.865730,1.812665,1.898219,-2.118806,-22.257774,16.470528,229.002645
915,-0.850407,-0.536109,-0.869387,1.820164,1.906071,-2.132435,-21.922120,16.709060,229.122619
916,-0.845495,-0.534262,-0.873127,1.828011,1.914288,-2.146607,-21.567352,16.948326,229.248168
917,-0.840448,-0.532458,-0.876841,1.835999,1.922653,-2.160937,-21.202829,17.180981,229.375979
918,-0.835404,-0.530747,-0.880428,1.843916,1.930944,-2.175043,-20.838516,17.400664,229.502657
919,-0.830504,-0.529168,-0.883798,1.851553,1.938942,-2.188556,-20.484564,17.602253,229.624848
920,-0.825884,-0.527751,-0.886873,1.858710,1.946436,-2.201135,-20.150858,17.781968,229.739357
921,-0.821673,-0.526519,-0.889595,1.865204,1.953237,-2.212478,-19.846579,17.937333,229.843261
922,-0.817981,-0.525483,-0.891918,1.870876,1.959177,-2.222328,-19.579807,18.067039,229.934013
923,-0.814901,-0.524650,-0.893811,1.875596,1.964119,-2.230485,-19.357184,18.170718,230.009531
924,-0.812501,-0.524020,-0.895259,1.879267,1.967964,-2.236804,-19.183661,18.248697,230.068275
925,-0.810822,-0.523589,-0.896258,1.881831,1.970649,-2.241204,-19.062325,18.301767,230.109296
926,-0.809882,-0.523351,-0.896812,1.883267,1.972153,-2.243664,-18.994301,18.330999,230.132275
927,-0.809666,-0.523297,-0.896939,1.883596,1.972497,-2.244226,-18.978735,18.337635,230.137531
928,-0.810138,-0.523416,-0.896662,1.882876,1.971743,-2.242994,-19.012842,18.323068,230.126013
929,-0.811233,-0.523694,-0.896015,1.881204,1.969992,-2.240129,-19.092019,18.288889,230.099261
930,-0.812865,-0.524114,-0.895041,1.878710,1.967380,-2.235847,-19.210023,18.237008,230.059357
931,-0.814929,-0.524657,-0.893794,1.875553,1.964074,-2.230411,-19.359201,18.169796,230.008848
932,-0.817303,-0.525297,-0.892338,1.871916,1.960266,-2.224129,-19.530788,18.090222,229.950657
933,-0.819855,-0.526004,-0.890746,1.867999,1.956164,-2.217338,-19.715236,18.001944,229.887979
934,-0.822448,-0.526741,-0.889100,1.864011,1.951987,-2.210399,-19.902588,17.909335,229.824168
935,-0.824943,-0.527471,-0.887488,1.860164,1.947959,-2.203681,-20.082851,17.817388,229.762619
936,-0.827206,-0.528150,-0.886003,1.856665,1.944295,-2.197550,-20.246372,17.731537,229.706645
937,-0.829114,-0.528734,-0.884733,1.853710,1.941201,-2.192357,-20.384173,17.657360,229.659363
938,-0.830555,-0.529184,-0.883763,1.851474,1.938859,-2.188417,-20.488246,17.600216,229.623581
939,-0.831434,-0.529462,-0.883166,1.850106,1.937427,-2.186004,-20.551792,17.564844,229.601701
940,-0.831678,-0.529539,-0.883000,1.849727,1.937030,-2.185334,-20.569408,17.554974,229.595631
941,-0.831233,-0.529398,-0.883303,1.850420,1.937755,-2.186558,-20.537221,17.572987,229.606720
942,-0.830067,-0.529031,-0.884093,1.852232,1.939653,-2.189753,-20.452991,17.619682,229.635709
943,-0.828173,-0.528444,-0.885362,1.855169,1.942728,-2.194922,-20.316182,17.694169,229.682705
944,-0.825568,-0.527657,-0.887081,1.859198,1.946948,-2.201991,-20.128008,17.793914,229.747175
945,-0.822293,-0.526697,-0.889199,1.864248,1.952236,-2.210813,-19.891436,17.914931,229.827971
946,-0.818415,-0.525602,-0.891648,1.870210,1.958480,-2.221175,-19.611157,18.052108,229.923363
947,-0.814020,-0.524416,-0.894346,1.876944,1.965531,-2.232809,-19.293489,18.199628,230.031106
948,-0.809216,-0.523184,-0.897202,1.884282,1.973216,-2.245400,-18.946201,18.351444,230.148516
949,-0.804130,-0.521950,-0.900126,1.892035,1.981335,-2.258606,-18.578263,18.501749,230.272567
950,-0.798896,-0.520754,-0.903027,1.900000,1.989675,-2.272066,-18.199514,18.645389,230.400000
951,-0.793659,-0.519629,-0.905823,1.907965,1.998016,-2.285417,-17.820266,18.778180,230.527433
952,-0.788561,-0.518602,-0.908444,1.915718,2.006135,-2.298309,-17.450879,18.897091,230.651484
953,-0.783741,-0.517692,-0.910832,1.923056,2.013819,-2.310415,-17.101327,19.000287,230.768894
954,-0.779325,-0.516908,-0.912943,1.929790,2.020871,-2.321441,-16.780799,19.087046,230.876637
955,-0.775422,-0.516254,-0.914749,1.935752,2.027115,-2.331137,-16.497342,19.157563,230.972029
956,-0.772123,-0.515731,-0.916232,1.940802,2.032403,-2.339300,-16.257589,19.212696,231.052825
957,-0.769496,-0.515332,-0.917384,1.944831,2.036622,-2.345781,-16.066543,19.253687,231.117295
958,-0.767584,-0.515053,-0.918207,1.947768,2.039698,-2.350487,-15.927451,19.281896,231.164291
959,-0.766406,-0.514885,-0.918707,1.949580,2.041595,-2.353382,-15.841730,19.298598,231.193280
960,-0.765956,-0.514821,-0.918897,1.950273,2.042321,-2.354488,-15.808956,19.304845,231.204369
961,-0.766203,-0.514856,-0.918793,1.949894,2.041924,-2.353883,-15.826894,19.301435,231.198299
962,-0.767091,-0.514982,-0.918417,1.948526,2.040492,-2.351699,-15.891580,19.288949,231.176419
963,-0.768546,-0.515192,-0.917795,1.946290,2.038150,-2.348120,-15.997439,19.267874,231.140637
964,-0.770471,-0.515478,-0.916960,1.943335,2.035055,-2.343378,-16.137455,19.238776,231.093355
